permno,ticker,price,ret,vol,shrout,trade_date
90401,ARCC,20.33,0.004447,1962486.0,608000.0,2024-04-17
90401,ARCC,20.42,0.004427,1964052.0,608000.0,2024-04-18
90401,ARCC,20.59,0.008325,2389213.0,608000.0,2024-04-19
90401,ARCC,20.66,0.0034,2762415.0,608000.0,2024-04-22
90401,ARCC,20.74,0.003872,2052634.0,608000.0,2024-04-23
90401,ARCC,20.79,0.002411,2094830.0,608000.0,2024-04-24
90401,ARCC,20.63,-0.007696,2244142.0,608000.0,2024-04-25
90401,ARCC,20.78,0.007271,2614607.0,607764.0,2024-04-26
90401,ARCC,20.81,0.001444,2736399.0,607764.0,2024-04-29
90401,ARCC,20.61,-0.009611,2536547.0,607764.0,2024-04-30
90401,ARCC,20.85,0.011645,3842668.0,607764.0,2024-05-01
90401,ARCC,20.54,-0.014868,4242271.0,607764.0,2024-05-02
90401,ARCC,20.61,0.003408,2859635.0,607764.0,2024-05-03
90401,ARCC,20.89,0.013586,4195306.0,607764.0,2024-05-06
90401,ARCC,20.8,-0.004308,3386629.0,607764.0,2024-05-07
90401,ARCC,20.78,-0.000961,3162896.0,607764.0,2024-05-08
90401,ARCC,20.92,0.006737,2203631.0,607764.0,2024-05-09
90401,ARCC,21.1,0.008604,3357257.0,607764.0,2024-05-10
90401,ARCC,21.14,0.001896,4085050.0,614518.0,2024-05-13
90401,ARCC,21.25,0.005203,4130278.0,614518.0,2024-05-14
90401,ARCC,21.17,-0.003765,5085444.0,614518.0,2024-05-15
90401,ARCC,21.15,-0.000945,4159657.0,614518.0,2024-05-16
90401,ARCC,21.28,0.006147,4382447.0,614518.0,2024-05-17
90401,ARCC,21.33,0.00235,4484715.0,614518.0,2024-05-20
90401,ARCC,21.46,0.006095,3392226.0,614518.0,2024-05-21
90401,ARCC,21.37,-0.004194,2598900.0,614518.0,2024-05-22
90401,ARCC,21.2,-0.007955,2535920.0,614518.0,2024-05-23
90401,ARCC,21.35,0.007075,1925311.0,614518.0,2024-05-24
90401,ARCC,21.34,-0.000468,2735134.0,614518.0,2024-05-28
90401,ARCC,21.25,-0.004217,2513353.0,614518.0,2024-05-29
90401,ARCC,21.42,0.008,3132441.0,614518.0,2024-05-30
90401,ARCC,21.57,0.007003,2574920.0,614518.0,2024-05-31
90401,ARCC,21.57,0.0,4963352.0,614518.0,2024-06-03
90401,ARCC,21.57,0.0,2876235.0,614518.0,2024-06-04
90401,ARCC,21.58,0.000464,3725888.0,614518.0,2024-06-05
90401,ARCC,21.36,-0.010195,5296698.0,614518.0,2024-06-06
90401,ARCC,21.53,0.007959,2410898.0,614518.0,2024-06-07
90401,ARCC,21.52,-0.000464,3011353.0,614518.0,2024-06-10
90401,ARCC,21.41,-0.005112,2806863.0,614518.0,2024-06-11
90401,ARCC,21.43,0.000934,4577469.0,614518.0,2024-06-12
90401,ARCC,21.27,-0.007466,5743639.0,614518.0,2024-06-13
90401,ARCC,20.68,-0.005172,5220206.0,614518.0,2024-06-14
90401,ARCC,20.71,0.001451,4564903.0,614518.0,2024-06-17
90401,ARCC,20.59,-0.005794,3626226.0,614518.0,2024-06-18
90401,ARCC,20.58,-0.000486,2656722.0,614518.0,2024-06-20
90401,ARCC,20.58,0.0,4025219.0,614518.0,2024-06-21
90401,ARCC,20.67,0.004373,4011108.0,614518.0,2024-06-24
90401,ARCC,20.52,-0.007257,3156886.0,614518.0,2024-06-25
90401,ARCC,20.57,0.002437,2421430.0,614518.0,2024-06-26
90401,ARCC,20.8,0.011181,3767389.0,614518.0,2024-06-27
90401,ARCC,20.84,0.001923,4932480.0,630000.0,2024-06-28
90401,ARCC,20.71,-0.006238,2712682.0,630000.0,2024-07-01
90401,ARCC,20.88,0.008209,2097621.0,630000.0,2024-07-02
90401,ARCC,20.96,0.003831,1327233.0,630000.0,2024-07-03
90401,ARCC,21.1,0.006679,2671359.0,630000.0,2024-07-05
90401,ARCC,21.15,0.00237,2169684.0,630000.0,2024-07-08
90401,ARCC,21.06,-0.004255,2235141.0,630000.0,2024-07-09
90401,ARCC,21.15,0.004274,1845530.0,630000.0,2024-07-10
90401,ARCC,21.22,0.00331,3296346.0,630000.0,2024-07-11
90401,ARCC,21.19,-0.001414,3392249.0,630000.0,2024-07-12
90401,ARCC,21.03,-0.007551,3020321.0,630000.0,2024-07-15
90401,ARCC,21.02,-0.000476,2577839.0,630000.0,2024-07-16
90401,ARCC,21.07,0.002379,2571848.0,630000.0,2024-07-17
90401,ARCC,20.85,-0.010441,2640882.0,630000.0,2024-07-18
90401,ARCC,20.71,-0.006715,2092978.0,630000.0,2024-07-19
90401,ARCC,20.98,0.013037,2493396.0,630000.0,2024-07-22
90401,ARCC,20.87,-0.005243,1758378.0,630000.0,2024-07-23
90401,ARCC,20.76,-0.005271,2056013.0,630000.0,2024-07-24
90401,ARCC,20.77,0.000482,1781306.0,630000.0,2024-07-25
90401,ARCC,20.95,0.008666,2139684.0,630387.0,2024-07-26
90401,ARCC,20.89,-0.002864,2695723.0,630387.0,2024-07-29
90401,ARCC,21.28,0.018669,4234355.0,630387.0,2024-07-30
90401,ARCC,20.94,-0.015977,4405660.0,630387.0,2024-07-31
90401,ARCC,20.83,-0.005253,2961250.0,630387.0,2024-08-01
90401,ARCC,20.29,-0.025924,6825955.0,630387.0,2024-08-02
90401,ARCC,19.8,-0.02415,8676404.0,630387.0,2024-08-05
90401,ARCC,20.35,0.027778,5390218.0,630387.0,2024-08-06
90401,ARCC,20.3,-0.002457,5545309.0,630387.0,2024-08-07
90401,ARCC,20.43,0.006404,2443927.0,630387.0,2024-08-08
90401,ARCC,20.5,0.003426,2101171.0,630387.0,2024-08-09
90401,ARCC,20.58,0.003902,2369585.0,630387.0,2024-08-12
90401,ARCC,20.55,-0.001458,2199693.0,630387.0,2024-08-13
90401,ARCC,20.57,0.000973,2019362.0,630387.0,2024-08-14
90401,ARCC,20.73,0.007778,2211717.0,630387.0,2024-08-15
90401,ARCC,20.74,0.000482,2282697.0,630387.0,2024-08-16
90401,ARCC,20.84,0.004822,2360770.0,630387.0,2024-08-19
90401,ARCC,20.78,-0.002879,1943430.0,630387.0,2024-08-20
90401,ARCC,20.95,0.008181,3180815.0,630387.0,2024-08-21
90401,ARCC,20.91,-0.001909,2209633.0,630387.0,2024-08-22
90401,ARCC,20.92,0.000478,3440012.0,630387.0,2024-08-23
90401,ARCC,20.97,0.00239,3727244.0,630387.0,2024-08-26
90401,ARCC,21.08,0.005246,2098284.0,630387.0,2024-08-27
90401,ARCC,20.97,-0.005218,2338004.0,630387.0,2024-08-28
90401,ARCC,21.01,0.001908,2233507.0,630387.0,2024-08-29
90401,ARCC,21.08,0.003332,3507243.0,630387.0,2024-08-30
90401,ARCC,21.0,-0.003795,3125573.0,630387.0,2024-09-03
90401,ARCC,20.93,-0.003333,3239797.0,630387.0,2024-09-04
90401,ARCC,20.86,-0.003344,2934336.0,630387.0,2024-09-05
90401,ARCC,20.52,-0.016299,6048294.0,630387.0,2024-09-06
90401,ARCC,20.57,0.002437,3736286.0,630387.0,2024-09-09
90401,ARCC,20.54,-0.001458,3625158.0,630387.0,2024-09-10
90401,ARCC,20.53,-0.000487,3899389.0,630387.0,2024-09-11
90401,ARCC,20.68,0.007306,4594216.0,630387.0,2024-09-12
90401,ARCC,20.37,0.008221,3729849.0,630387.0,2024-09-13
90401,ARCC,20.33,-0.001964,3722000.0,630387.0,2024-09-16
90401,ARCC,20.17,-0.00787,4631098.0,630387.0,2024-09-17
90401,ARCC,20.34,0.008428,2650737.0,630387.0,2024-09-18
90401,ARCC,20.75,0.020157,8702293.0,630387.0,2024-09-19
90401,ARCC,20.61,-0.006747,3005239.0,630387.0,2024-09-20
90401,ARCC,20.69,0.003882,3226491.0,630387.0,2024-09-23
90401,ARCC,20.71,0.000967,3065072.0,630387.0,2024-09-24
90401,ARCC,20.49,-0.010623,3720865.0,630387.0,2024-09-25
90401,ARCC,20.68,0.009273,2329592.0,630387.0,2024-09-26
90401,ARCC,20.91,0.011122,4427951.0,630387.0,2024-09-27
90401,ARCC,20.94,0.001435,4955175.0,646000.0,2024-09-30
90401,ARCC,20.74,-0.009551,3384116.0,646000.0,2024-10-01
90401,ARCC,20.84,0.004822,2860074.0,646000.0,2024-10-02
90401,ARCC,20.88,0.001919,3244011.0,646000.0,2024-10-03
90401,ARCC,21.05,0.008142,2352649.0,646000.0,2024-10-04
90401,ARCC,21.02,-0.001425,1984420.0,646000.0,2024-10-07
90401,ARCC,21.01,-0.000476,1859763.0,646000.0,2024-10-08
90401,ARCC,21.01,0.0,1455533.0,646000.0,2024-10-09
90401,ARCC,21.13,0.005712,3742563.0,646000.0,2024-10-10
90401,ARCC,21.32,0.008992,2850769.0,646000.0,2024-10-11
90401,ARCC,21.38,0.002814,1922270.0,646000.0,2024-10-14
90401,ARCC,21.41,0.001403,2853873.0,646000.0,2024-10-15
90401,ARCC,21.57,0.007473,2443228.0,646000.0,2024-10-16
90401,ARCC,21.58,0.000464,2079276.0,646000.0,2024-10-17
90401,ARCC,21.65,0.003244,2192313.0,646000.0,2024-10-18
90401,ARCC,21.72,0.003233,2279498.0,646000.0,2024-10-21
90401,ARCC,21.59,-0.005985,2414582.0,646000.0,2024-10-22
90401,ARCC,21.5,-0.004169,1994609.0,646000.0,2024-10-23
90401,ARCC,21.67,0.007907,1903363.0,646000.0,2024-10-24
90401,ARCC,21.58,-0.004153,2021255.0,646076.0,2024-10-25
90401,ARCC,21.67,0.004171,1868814.0,646076.0,2024-10-28
90401,ARCC,21.57,-0.004615,2558499.0,646076.0,2024-10-29
90401,ARCC,21.34,-0.010663,4166251.0,646076.0,2024-10-30
90401,ARCC,21.14,-0.009372,2792552.0,646076.0,2024-10-31
90401,ARCC,21.0,-0.006622,3403244.0,646076.0,2024-11-01
90401,ARCC,20.88,-0.005714,2937676.0,646076.0,2024-11-04
90401,ARCC,21.01,0.006226,3740268.0,646076.0,2024-11-05
90401,ARCC,21.4,0.018563,6685443.0,646076.0,2024-11-06
90401,ARCC,21.33,-0.003271,3609642.0,646076.0,2024-11-07
90401,ARCC,21.53,0.009377,2857866.0,646076.0,2024-11-08
90401,ARCC,21.59,0.002787,4077173.0,646076.0,2024-11-11
90401,ARCC,21.53,-0.002779,3275863.0,646076.0,2024-11-12
90401,ARCC,21.54,0.000464,3537737.0,646076.0,2024-11-13
90401,ARCC,21.58,0.001857,3644769.0,646076.0,2024-11-14
90401,ARCC,21.51,-0.003244,3677868.0,646076.0,2024-11-15
90401,ARCC,21.68,0.007903,3306317.0,646076.0,2024-11-18
90401,ARCC,21.83,0.006919,4182201.0,646076.0,2024-11-19
90401,ARCC,21.79,-0.001832,3845263.0,646076.0,2024-11-20
90401,ARCC,21.78,-0.000459,4349859.0,646076.0,2024-11-21
90401,ARCC,22.02,0.011019,4165546.0,646076.0,2024-11-22
90401,ARCC,22.0,-0.000908,4012453.0,646076.0,2024-11-25
90401,ARCC,22.0,0.0,3868531.0,646076.0,2024-11-26
90401,ARCC,22.01,0.000455,4239977.0,646076.0,2024-11-27
90401,ARCC,22.15,0.006361,2795575.0,646076.0,2024-11-29
90401,ARCC,22.1,-0.002257,4792937.0,646076.0,2024-12-02
90401,ARCC,22.18,0.00362,3569446.0,646076.0,2024-12-03
90401,ARCC,22.1,-0.003607,4299978.0,646076.0,2024-12-04
90401,ARCC,22.17,0.003167,4026057.0,646076.0,2024-12-05
90401,ARCC,22.21,0.001804,4117059.0,646076.0,2024-12-06
90401,ARCC,22.27,0.002702,4936005.0,646076.0,2024-12-09
90401,ARCC,22.08,-0.008532,5462359.0,646076.0,2024-12-10
90401,ARCC,22.12,0.001812,4887322.0,646076.0,2024-12-11
90401,ARCC,22.08,-0.001808,5411655.0,646076.0,2024-12-12
90401,ARCC,21.69,0.004076,4487252.0,646076.0,2024-12-13
90401,ARCC,21.42,-0.012448,7973123.0,646076.0,2024-12-16
90401,ARCC,21.3,-0.005602,4700164.0,646076.0,2024-12-17
90401,ARCC,20.92,-0.01784,7115663.0,646076.0,2024-12-18
90401,ARCC,21.13,0.010038,5956587.0,646076.0,2024-12-19
90401,ARCC,21.38,0.011832,8974774.0,646076.0,2024-12-20
90401,ARCC,21.53,0.007016,4666237.0,646076.0,2024-12-23
90401,ARCC,21.75,0.010218,3278895.0,646076.0,2024-12-24
90401,ARCC,21.94,0.008736,4434410.0,646076.0,2024-12-26
90401,ARCC,22.02,0.003646,5428453.0,646076.0,2024-12-27
90401,ARCC,21.94,-0.003633,7023338.0,646076.0,2024-12-30
90401,ARCC,21.89,-0.002279,4588144.0,646076.0,2024-12-31
92309,MAIN,32.12,0.006581,255164.0,50131.0,2015-12-01
92309,MAIN,32.28,0.004981,231532.0,50131.0,2015-12-02
92309,MAIN,31.96,-0.009913,338068.0,50131.0,2015-12-03
92309,MAIN,31.96,0.0,231071.0,50131.0,2015-12-04
92309,MAIN,31.31,-0.020338,346982.0,50131.0,2015-12-07
92309,MAIN,30.98,-0.01054,467254.0,50131.0,2015-12-08
92309,MAIN,29.86,-0.036152,513459.0,50131.0,2015-12-09
92309,MAIN,30.92,0.035499,365466.0,50131.0,2015-12-10
92309,MAIN,30.15,-0.024903,354107.0,50131.0,2015-12-11
92309,MAIN,29.05,-0.036484,638164.0,50131.0,2015-12-14
92309,MAIN,29.02,0.008434,471855.0,50131.0,2015-12-15
92309,MAIN,29.26,0.00827,291001.0,50131.0,2015-12-16
92309,MAIN,29.28,0.000684,389215.0,50131.0,2015-12-17
92309,MAIN,28.82,-0.01571,373477.0,50131.0,2015-12-18
92309,MAIN,28.82,0.0,444601.0,50131.0,2015-12-21
92309,MAIN,29.71,0.030881,263422.0,50131.0,2015-12-22
92309,MAIN,30.2,0.016493,243319.0,50131.0,2015-12-23
92309,MAIN,30.47,0.00894,197561.0,50131.0,2015-12-24
92309,MAIN,29.87,-0.013784,194192.0,50131.0,2015-12-28
92309,MAIN,29.47,-0.013391,252430.0,50131.0,2015-12-29
92309,MAIN,29.1,-0.012555,228659.0,50131.0,2015-12-30
92309,MAIN,29.08,-0.000687,253959.0,50131.0,2015-12-31
92309,MAIN,29.18,0.003439,244334.0,50131.0,2016-01-04
92309,MAIN,29.67,0.016792,134379.0,50131.0,2016-01-05
92309,MAIN,29.77,0.00337,349707.0,50131.0,2016-01-06
92309,MAIN,29.03,-0.024857,260272.0,50131.0,2016-01-07
92309,MAIN,28.82,-0.007234,247950.0,50131.0,2016-01-08
92309,MAIN,28.84,0.000694,280643.0,50131.0,2016-01-11
92309,MAIN,28.75,-0.003121,322339.0,50131.0,2016-01-12
92309,MAIN,28.15,-0.02087,250383.0,50131.0,2016-01-13
92309,MAIN,27.35,-0.028419,670894.0,50131.0,2016-01-14
92309,MAIN,27.28,-0.002559,670158.0,50131.0,2016-01-15
92309,MAIN,27.08,-0.007331,465421.0,50131.0,2016-01-19
92309,MAIN,26.35,-0.02031,1462707.0,50131.0,2016-01-20
92309,MAIN,26.79,0.016698,425263.0,50131.0,2016-01-21
92309,MAIN,27.63,0.031355,360863.0,50131.0,2016-01-22
92309,MAIN,27.63,0.0,273985.0,50131.0,2016-01-25
92309,MAIN,28.59,0.034745,236050.0,50131.0,2016-01-26
92309,MAIN,28.48,-0.003848,260368.0,50131.0,2016-01-27
92309,MAIN,28.8,0.011236,270674.0,50131.0,2016-01-28
92309,MAIN,28.89,0.003125,416210.0,50131.0,2016-01-29
92309,MAIN,28.37,-0.017999,239337.0,50131.0,2016-02-01
92309,MAIN,27.97,-0.0141,271446.0,50131.0,2016-02-02
92309,MAIN,27.76,-0.007508,233072.0,50131.0,2016-02-03
92309,MAIN,28.0,0.008646,212093.0,50131.0,2016-02-04
92309,MAIN,27.98,-0.000714,206968.0,50131.0,2016-02-05
92309,MAIN,27.12,-0.030736,420236.0,50131.0,2016-02-08
92309,MAIN,27.68,0.020649,470102.0,50131.0,2016-02-09
92309,MAIN,27.67,-0.000361,202079.0,50131.0,2016-02-10
92309,MAIN,27.01,-0.023853,358172.0,50131.0,2016-02-11
92309,MAIN,27.68,0.024806,202414.0,50131.0,2016-02-12
92309,MAIN,28.18,0.018064,273280.0,50131.0,2016-02-16
92309,MAIN,28.6,0.014904,343502.0,50131.0,2016-02-17
92309,MAIN,28.45,0.001049,319447.0,50131.0,2016-02-18
92309,MAIN,27.66,-0.027768,273511.0,50131.0,2016-02-19
92309,MAIN,27.96,0.010846,361320.0,50131.0,2016-02-22
92309,MAIN,27.59,-0.013233,167909.0,50131.0,2016-02-23
92309,MAIN,27.9,0.011236,297435.0,50131.0,2016-02-24
92309,MAIN,28.12,0.007885,426776.0,50131.0,2016-02-25
92309,MAIN,28.83,0.025249,212645.0,50131.0,2016-02-26
92309,MAIN,29.42,0.020465,262715.0,50496.0,2016-02-29
92309,MAIN,29.71,0.009857,240352.0,50496.0,2016-03-01
92309,MAIN,29.99,0.009424,420657.0,50496.0,2016-03-02
92309,MAIN,30.18,0.006335,246563.0,50496.0,2016-03-03
92309,MAIN,29.69,-0.016236,393128.0,50496.0,2016-03-04
92309,MAIN,29.85,0.005389,274172.0,50496.0,2016-03-07
92309,MAIN,29.42,-0.014405,281101.0,50496.0,2016-03-08
92309,MAIN,30.42,0.033991,451984.0,50496.0,2016-03-09
92309,MAIN,30.52,0.003287,455387.0,50496.0,2016-03-10
92309,MAIN,30.67,0.004915,222315.0,50496.0,2016-03-11
92309,MAIN,30.73,0.001956,152890.0,50496.0,2016-03-14
92309,MAIN,30.72,-0.000325,218412.0,50496.0,2016-03-15
92309,MAIN,31.17,0.014649,235754.0,50496.0,2016-03-16
92309,MAIN,31.26,0.008662,351924.0,50496.0,2016-03-17
92309,MAIN,31.18,-0.002559,248182.0,50496.0,2016-03-18
92309,MAIN,31.19,0.000321,186048.0,50496.0,2016-03-21
92309,MAIN,31.35,0.00513,369809.0,50496.0,2016-03-22
92309,MAIN,30.9,-0.014354,150109.0,50496.0,2016-03-23
92309,MAIN,30.94,0.001295,160870.0,50496.0,2016-03-24
92309,MAIN,30.97,0.00097,183660.0,50496.0,2016-03-28
92309,MAIN,31.33,0.011624,250106.0,50496.0,2016-03-29
92309,MAIN,31.46,0.004149,275419.0,50496.0,2016-03-30
92309,MAIN,31.35,-0.003496,273487.0,50496.0,2016-03-31
92309,MAIN,31.27,-0.002552,215443.0,50496.0,2016-04-01
92309,MAIN,30.87,-0.012792,202409.0,50496.0,2016-04-04
92309,MAIN,30.57,-0.009718,177478.0,50496.0,2016-04-05
92309,MAIN,30.74,0.005561,145106.0,50496.0,2016-04-06
92309,MAIN,30.52,-0.007157,142956.0,50496.0,2016-04-07
92309,MAIN,30.75,0.007536,131524.0,50496.0,2016-04-08
92309,MAIN,30.97,0.007154,123436.0,50496.0,2016-04-11
92309,MAIN,31.23,0.008395,167537.0,50496.0,2016-04-12
92309,MAIN,31.32,0.002882,159796.0,50496.0,2016-04-13
92309,MAIN,31.48,0.005109,177146.0,50496.0,2016-04-14
92309,MAIN,31.51,0.000953,157281.0,50496.0,2016-04-15
92309,MAIN,31.47,-0.001269,379726.0,50496.0,2016-04-18
92309,MAIN,31.37,0.002542,227872.0,50496.0,2016-04-19
92309,MAIN,31.32,-0.001594,177864.0,50496.0,2016-04-20
92309,MAIN,31.17,-0.004789,180042.0,50496.0,2016-04-21
92309,MAIN,31.44,0.008662,151672.0,50496.0,2016-04-22
92309,MAIN,31.62,0.005725,205630.0,50496.0,2016-04-25
92309,MAIN,31.82,0.006325,265585.0,50496.0,2016-04-26
92309,MAIN,31.65,-0.005343,228109.0,50496.0,2016-04-27
92309,MAIN,31.29,-0.011374,326074.0,50496.0,2016-04-28
92309,MAIN,31.22,-0.002237,278145.0,50496.0,2016-04-29
92309,MAIN,31.23,0.00032,165393.0,50496.0,2016-05-02
92309,MAIN,31.11,-0.003842,137635.0,50496.0,2016-05-03
92309,MAIN,31.17,0.001929,103360.0,50496.0,2016-05-04
92309,MAIN,30.87,-0.009625,140829.0,50496.0,2016-05-05
92309,MAIN,31.49,0.020084,330651.0,50496.0,2016-05-06
92309,MAIN,31.63,0.004446,178549.0,50496.0,2016-05-09
92309,MAIN,31.88,0.007904,174390.0,50496.0,2016-05-10
92309,MAIN,31.91,0.000941,211345.0,50496.0,2016-05-11
92309,MAIN,31.87,-0.001253,210857.0,50496.0,2016-05-12
92309,MAIN,31.76,-0.003452,329585.0,50496.0,2016-05-13
92309,MAIN,32.05,0.009131,256080.0,50496.0,2016-05-16
92309,MAIN,32.24,0.005928,255436.0,50496.0,2016-05-17
92309,MAIN,31.85,-0.006514,213216.0,50496.0,2016-05-18
92309,MAIN,31.45,-0.012559,225603.0,50496.0,2016-05-19
92309,MAIN,31.45,0.0,146779.0,50496.0,2016-05-20
92309,MAIN,31.46,0.000318,168176.0,50496.0,2016-05-23
92309,MAIN,31.75,0.009218,192656.0,50496.0,2016-05-24
92309,MAIN,32.0,0.007874,239347.0,50496.0,2016-05-25
92309,MAIN,32.11,0.003438,157653.0,50496.0,2016-05-26
92309,MAIN,32.18,0.00218,122056.0,50496.0,2016-05-27
92309,MAIN,32.16,-0.000622,193567.0,51221.0,2016-05-31
92309,MAIN,32.9,0.02301,322878.0,51221.0,2016-06-01
92309,MAIN,32.57,-0.010031,320861.0,51221.0,2016-06-02
92309,MAIN,32.72,0.004606,224787.0,51221.0,2016-06-03
92309,MAIN,32.76,0.001222,403448.0,51221.0,2016-06-06
92309,MAIN,32.5,-0.007936,311843.0,51221.0,2016-06-07
92309,MAIN,32.66,0.004923,237647.0,51221.0,2016-06-08
92309,MAIN,32.84,0.005511,333020.0,51221.0,2016-06-09
92309,MAIN,32.57,-0.008222,286593.0,51221.0,2016-06-10
92309,MAIN,32.57,0.0,309862.0,51221.0,2016-06-13
92309,MAIN,32.41,-0.004912,211344.0,51221.0,2016-06-14
92309,MAIN,32.5,0.002777,246826.0,51221.0,2016-06-15
92309,MAIN,32.33,0.003231,173346.0,51221.0,2016-06-16
92309,MAIN,32.5,0.005258,145945.0,51221.0,2016-06-17
92309,MAIN,32.52,0.000615,235373.0,51221.0,2016-06-20
92309,MAIN,32.51,-0.000308,168016.0,51221.0,2016-06-21
92309,MAIN,32.6,0.002768,145588.0,51221.0,2016-06-22
92309,MAIN,32.86,0.007976,272163.0,51221.0,2016-06-23
92309,MAIN,32.76,-0.003043,466676.0,51221.0,2016-06-24
92309,MAIN,31.88,-0.026862,459484.0,51221.0,2016-06-27
92309,MAIN,32.41,0.016625,291641.0,51221.0,2016-06-28
92309,MAIN,32.82,0.018204,247743.0,51221.0,2016-06-29
92309,MAIN,32.85,0.000914,190778.0,51221.0,2016-06-30
92309,MAIN,32.87,0.000609,199282.0,51221.0,2016-07-01
92309,MAIN,32.72,-0.004563,173690.0,51221.0,2016-07-05
92309,MAIN,32.72,0.0,232837.0,51221.0,2016-07-06
92309,MAIN,32.7,-0.000611,182108.0,51221.0,2016-07-07
92309,MAIN,32.61,-0.002752,213018.0,51221.0,2016-07-08
92309,MAIN,32.65,0.001227,157111.0,51221.0,2016-07-11
92309,MAIN,32.82,0.005207,287454.0,51221.0,2016-07-12
92309,MAIN,32.86,0.001219,293480.0,51221.0,2016-07-13
92309,MAIN,32.94,0.002435,281820.0,51221.0,2016-07-14
92309,MAIN,33.04,0.003036,397174.0,51221.0,2016-07-15
92309,MAIN,33.37,0.009988,319510.0,51221.0,2016-07-18
92309,MAIN,33.25,0.001798,198697.0,51221.0,2016-07-19
92309,MAIN,33.14,-0.003308,156575.0,51221.0,2016-07-20
92309,MAIN,33.04,-0.003017,238354.0,51221.0,2016-07-21
92309,MAIN,33.13,0.002724,128632.0,51221.0,2016-07-22
92309,MAIN,33.18,0.001509,210593.0,51221.0,2016-07-25
92309,MAIN,33.07,-0.003315,190613.0,51221.0,2016-07-26
92309,MAIN,33.27,0.006048,163619.0,51221.0,2016-07-27
92309,MAIN,33.28,0.000301,171254.0,51221.0,2016-07-28
92309,MAIN,33.45,0.005108,216641.0,51221.0,2016-07-29
92309,MAIN,33.39,-0.001794,533735.0,51221.0,2016-08-01
92309,MAIN,33.25,-0.004193,339418.0,51221.0,2016-08-02
92309,MAIN,33.89,0.019248,348827.0,51221.0,2016-08-03
92309,MAIN,33.9,0.000295,208605.0,51221.0,2016-08-04
92309,MAIN,33.97,0.002065,162441.0,51221.0,2016-08-05
92309,MAIN,34.13,0.00471,249320.0,51221.0,2016-08-08
92309,MAIN,34.56,0.012599,392688.0,51221.0,2016-08-09
92309,MAIN,34.35,-0.006076,403140.0,51221.0,2016-08-10
92309,MAIN,34.29,-0.001747,215320.0,51221.0,2016-08-11
92309,MAIN,34.35,0.00175,165537.0,51221.0,2016-08-12
92309,MAIN,34.29,-0.001747,387003.0,51221.0,2016-08-15
92309,MAIN,34.24,-0.001458,170554.0,51221.0,2016-08-16
92309,MAIN,34.02,-0.001168,182918.0,51221.0,2016-08-17
92309,MAIN,34.24,0.006467,314407.0,51221.0,2016-08-18
92309,MAIN,34.18,-0.001752,232524.0,51221.0,2016-08-19
92309,MAIN,34.09,-0.002633,212247.0,51221.0,2016-08-22
92309,MAIN,34.11,0.000587,206973.0,51221.0,2016-08-23
92309,MAIN,34.08,-0.000879,284287.0,51221.0,2016-08-24
92309,MAIN,33.93,-0.004401,332278.0,51221.0,2016-08-25
92309,MAIN,34.12,0.0056,212167.0,51221.0,2016-08-26
92309,MAIN,34.45,0.009672,186649.0,51221.0,2016-08-29
92309,MAIN,34.53,0.002322,210313.0,51221.0,2016-08-30
92309,MAIN,34.36,-0.004923,254341.0,52448.0,2016-08-31
92309,MAIN,34.28,-0.002328,293120.0,52448.0,2016-09-01
92309,MAIN,34.47,0.005543,196987.0,52448.0,2016-09-02
92309,MAIN,34.57,0.002901,215236.0,52448.0,2016-09-06
92309,MAIN,34.58,0.000289,166310.0,52448.0,2016-09-07
92309,MAIN,34.59,0.000289,193659.0,52448.0,2016-09-08
92309,MAIN,34.15,-0.01272,344101.0,52448.0,2016-09-09
92309,MAIN,34.29,0.0041,297848.0,52448.0,2016-09-12
92309,MAIN,33.73,-0.016331,325150.0,52448.0,2016-09-13
92309,MAIN,33.8,0.002075,233389.0,52448.0,2016-09-14
92309,MAIN,34.14,0.010059,171928.0,52448.0,2016-09-15
92309,MAIN,34.4,0.007616,318770.0,52448.0,2016-09-16
92309,MAIN,33.89,-0.009448,342771.0,52448.0,2016-09-19
92309,MAIN,34.09,0.005901,181092.0,52448.0,2016-09-20
92309,MAIN,34.28,0.005573,142173.0,52448.0,2016-09-21
92309,MAIN,34.36,0.002334,130953.0,52448.0,2016-09-22
92309,MAIN,34.05,-0.009022,291252.0,52448.0,2016-09-23
92309,MAIN,34.11,0.001762,149821.0,52448.0,2016-09-26
92309,MAIN,34.23,0.003518,138759.0,52448.0,2016-09-27
92309,MAIN,34.39,0.004674,116049.0,52448.0,2016-09-28
92309,MAIN,34.42,0.000872,263269.0,52448.0,2016-09-29
92309,MAIN,34.33,-0.002615,349344.0,52448.0,2016-09-30
92309,MAIN,34.33,0.0,296726.0,52448.0,2016-10-03
92309,MAIN,34.42,0.002622,154081.0,52448.0,2016-10-04
92309,MAIN,34.44,0.000581,141248.0,52448.0,2016-10-05
92309,MAIN,34.51,0.002033,256691.0,52448.0,2016-10-06
92309,MAIN,34.47,-0.001159,126961.0,52448.0,2016-10-07
92309,MAIN,34.5,0.00087,113035.0,52448.0,2016-10-10
92309,MAIN,34.39,-0.003188,215161.0,52448.0,2016-10-11
92309,MAIN,34.43,0.001163,237273.0,52448.0,2016-10-12
92309,MAIN,34.16,-0.007842,264065.0,52448.0,2016-10-13
92309,MAIN,33.59,-0.016686,320606.0,52448.0,2016-10-14
92309,MAIN,33.44,-0.004466,288244.0,52448.0,2016-10-17
