date,permno,ticker,price,ret,vol,shrout,mkt_ret,excess_ret,trade_date
2016-06-20,92309,MAIN,32.52,0.000615,235373.0,51221.0,0.007279,-0.006664,2016-06-20
2016-06-21,92309,MAIN,32.51,-0.000308,168016.0,51221.0,0.002334,-0.002642,2016-06-21
2016-06-22,92309,MAIN,32.6,0.002768,145588.0,51221.0,-0.001865,0.004633,2016-06-22
2016-06-23,92309,MAIN,32.86,0.007976,272163.0,51221.0,0.014415,-0.006439,2016-06-23
2016-06-24,92309,MAIN,32.76,-0.003043,466676.0,51221.0,-0.036628,0.033585,2016-06-24
2016-06-27,92309,MAIN,31.88,-0.026862,459484.0,51221.0,-0.02032,-0.006542,2016-06-27
2016-06-28,92309,MAIN,32.41,0.016625,291641.0,51221.0,0.018044,-0.001419,2016-06-28
2016-06-29,92309,MAIN,32.82,0.018204,247743.0,51221.0,0.0176,0.000604,2016-06-29
2016-06-30,92309,MAIN,32.85,0.000914,190778.0,51221.0,0.013181,-0.012267,2016-06-30
2016-07-01,92309,MAIN,32.87,0.000609,199282.0,51221.0,0.00301,-0.002401,2016-07-01
2016-07-05,92309,MAIN,32.72,-0.004563,173690.0,51221.0,-0.008225,0.003662,2016-07-05
2016-07-06,92309,MAIN,32.72,0.0,232837.0,51221.0,0.005437,-0.005437,2016-07-06
2016-07-07,92309,MAIN,32.7,-0.000611,182108.0,51221.0,-0.00069,7.9e-05,2016-07-07
2016-07-08,92309,MAIN,32.61,-0.002752,213018.0,51221.0,0.015478,-0.01823,2016-07-08
2016-07-11,92309,MAIN,32.65,0.001227,157111.0,51221.0,0.00421,-0.002983,2016-07-11
2016-07-12,92309,MAIN,32.82,0.005207,287454.0,51221.0,0.007923,-0.002716,2016-07-12
2016-07-13,92309,MAIN,32.86,0.001219,293480.0,51221.0,-0.000232,0.001451,2016-07-13
2016-07-14,92309,MAIN,32.94,0.002435,281820.0,51221.0,0.004685,-0.00225,2016-07-14
2016-07-15,92309,MAIN,33.04,0.003036,397174.0,51221.0,-0.000803,0.003839,2016-07-15
2016-07-18,92309,MAIN,33.37,0.009988,319510.0,51221.0,0.002602,0.007386,2016-07-18
2016-07-19,92309,MAIN,33.25,0.001798,198697.0,51221.0,-0.002363,0.004161,2016-07-19
2016-07-20,92309,MAIN,33.14,-0.003308,156575.0,51221.0,0.004629,-0.007937,2016-07-20
2016-07-21,92309,MAIN,33.04,-0.003017,238354.0,51221.0,-0.003322,0.000305,2016-07-21
2016-07-22,92309,MAIN,33.13,0.002724,128632.0,51221.0,0.0045,-0.001776,2016-07-22
2016-07-25,92309,MAIN,33.18,0.001509,210593.0,51221.0,-0.003154,0.004663,2016-07-25
2016-07-26,92309,MAIN,33.07,-0.003315,190613.0,51221.0,0.001613,-0.004928,2016-07-26
2016-07-27,92309,MAIN,33.27,0.006048,163619.0,51221.0,-0.001242,0.00729,2016-07-27
2016-07-28,92309,MAIN,33.28,0.000301,171254.0,51221.0,0.001673,-0.001372,2016-07-28
2016-07-29,92309,MAIN,33.45,0.005108,216641.0,51221.0,0.00263,0.002478,2016-07-29
2016-08-01,92309,MAIN,33.39,-0.001794,533735.0,51221.0,-0.002254,0.00046,2016-08-01
2016-08-02,92309,MAIN,33.25,-0.004193,339418.0,51221.0,-0.007105,0.002912,2016-08-02
2016-08-03,92309,MAIN,33.89,0.019248,348827.0,51221.0,0.004385,0.014863,2016-08-03
2016-08-04,92309,MAIN,33.9,0.000295,208605.0,51221.0,0.000814,-0.000519,2016-08-04
2016-08-05,92309,MAIN,33.97,0.002065,162441.0,51221.0,0.008058,-0.005993,2016-08-05
2016-08-08,92309,MAIN,34.13,0.00471,249320.0,51221.0,0.000104,0.004606,2016-08-08
2016-08-09,92309,MAIN,34.56,0.012599,392688.0,51221.0,0.001069,0.01153,2016-08-09
2016-08-10,92309,MAIN,34.35,-0.006076,403140.0,51221.0,-0.002555,-0.003521,2016-08-10
2016-08-11,92309,MAIN,34.29,-0.001747,215320.0,51221.0,0.004818,-0.006565,2016-08-11
2016-08-12,92309,MAIN,34.35,0.00175,165537.0,51221.0,-0.000494,0.002244,2016-08-12
2016-08-15,92309,MAIN,34.29,-0.001747,387003.0,51221.0,0.004008,-0.005755,2016-08-15
2016-08-16,92309,MAIN,34.24,-0.001458,170554.0,51221.0,-0.005477,0.004019,2016-08-16
2016-08-17,92309,MAIN,34.02,-0.001168,182918.0,51221.0,0.001044,-0.002212,2016-08-17
2016-08-18,92309,MAIN,34.24,0.006467,314407.0,51221.0,0.003387,0.00308,2016-08-18
2016-08-19,92309,MAIN,34.18,-0.001752,232524.0,51221.0,-0.001828,7.6e-05,2016-08-19
2016-08-22,92309,MAIN,34.09,-0.002633,212247.0,51221.0,-0.000427,-0.002206,2016-08-22
2016-08-23,92309,MAIN,34.11,0.000587,206973.0,51221.0,0.002825,-0.002238,2016-08-23
2016-08-24,92309,MAIN,34.08,-0.000879,284287.0,51221.0,-0.006035,0.005156,2016-08-24
2016-08-25,92309,MAIN,33.93,-0.004401,332278.0,51221.0,-0.000675,-0.003726,2016-08-25
2016-08-26,92309,MAIN,34.12,0.0056,212167.0,51221.0,-0.001829,0.007429,2016-08-26
2016-08-29,92309,MAIN,34.45,0.009672,186649.0,51221.0,0.005225,0.004447,2016-08-29
2016-08-30,92309,MAIN,34.53,0.002322,210313.0,51221.0,-0.001514,0.003836,2016-08-30
2016-08-31,92309,MAIN,34.36,-0.004923,254341.0,52448.0,-0.002578,-0.002345,2016-08-31
2016-09-01,92309,MAIN,34.28,-0.002328,293120.0,52448.0,0.000748,-0.003076,2016-09-01
2016-09-02,92309,MAIN,34.47,0.005543,196987.0,52448.0,0.005882,-0.000339,2016-09-02
2016-09-06,92309,MAIN,34.57,0.002901,215236.0,52448.0,0.003391,-0.00049,2016-09-06
2016-09-07,92309,MAIN,34.58,0.000289,166310.0,52448.0,0.000821,-0.000532,2016-09-07
2016-09-08,92309,MAIN,34.59,0.000289,193659.0,52448.0,-0.002078,0.002367,2016-09-08
2016-09-09,92309,MAIN,34.15,-0.01272,344101.0,52448.0,-0.02501,0.01229,2016-09-09
2016-09-12,92309,MAIN,34.29,0.0041,297848.0,52448.0,0.01334,-0.00924,2016-09-12
2016-09-13,92309,MAIN,33.73,-0.016331,325150.0,52448.0,-0.015849,-0.000482,2016-09-13
2016-09-14,92309,MAIN,33.8,0.002075,233389.0,52448.0,-0.000526,0.002601,2016-09-14
2016-09-15,92309,MAIN,34.14,0.010059,171928.0,52448.0,0.010099,-4e-05,2016-09-15
2016-09-16,92309,MAIN,34.4,0.007616,318770.0,52448.0,-0.003865,0.011481,2016-09-16
2016-09-19,92309,MAIN,33.89,-0.009448,342771.0,52448.0,0.001385,-0.010833,2016-09-19
2016-09-20,92309,MAIN,34.09,0.005901,181092.0,52448.0,-0.000363,0.006264,2016-09-20
2016-09-21,92309,MAIN,34.28,0.005573,142173.0,52448.0,0.011864,-0.006291,2016-09-21
2016-09-22,92309,MAIN,34.36,0.002334,130953.0,52448.0,0.007814,-0.00548,2016-09-22
2016-09-23,92309,MAIN,34.05,-0.009022,291252.0,52448.0,-0.00594,-0.003082,2016-09-23
2016-09-26,92309,MAIN,34.11,0.001762,149821.0,52448.0,-0.008221,0.009983,2016-09-26
2016-09-27,92309,MAIN,34.23,0.003518,138759.0,52448.0,0.0051,-0.001582,2016-09-27
2016-09-28,92309,MAIN,34.39,0.004674,116049.0,52448.0,0.00671,-0.002036,2016-09-28
2016-09-29,92309,MAIN,34.42,0.000872,263269.0,52448.0,-0.009216,0.010088,2016-09-29
2016-09-30,92309,MAIN,34.33,-0.002615,349344.0,52448.0,0.00783,-0.010445,2016-09-30
2016-10-03,92309,MAIN,34.33,0.0,296726.0,52448.0,-0.00305,0.00305,2016-10-03
2016-10-04,92309,MAIN,34.42,0.002622,154081.0,52448.0,-0.0056,0.008222,2016-10-04
2016-10-05,92309,MAIN,34.44,0.000581,141248.0,52448.0,0.00494,-0.004359,2016-10-05
2016-10-06,92309,MAIN,34.51,0.002033,256691.0,52448.0,-0.000753,0.002786,2016-10-06
2016-10-07,92309,MAIN,34.47,-0.001159,126961.0,52448.0,-0.003829,0.00267,2016-10-07
2016-10-10,92309,MAIN,34.5,0.00087,113035.0,52448.0,0.005594,-0.004724,2016-10-10
2016-10-11,92309,MAIN,34.39,-0.003188,215161.0,52448.0,-0.012616,0.009428,2016-10-11
2016-10-12,92309,MAIN,34.43,0.001163,237273.0,52448.0,0.000932,0.000231,2016-10-12
2016-10-13,92309,MAIN,34.16,-0.007842,264065.0,52448.0,-0.003327,-0.004515,2016-10-13
2016-10-14,92309,MAIN,33.59,-0.016686,320606.0,52448.0,-0.000324,-0.016362,2016-10-14
2016-10-17,92309,MAIN,33.44,-0.004466,288244.0,52448.0,-0.002525,-0.001941,2016-10-17
2016-10-18,92309,MAIN,33.21,-0.001346,235607.0,52448.0,0.006561,-0.007907,2016-10-18
2016-10-19,92309,MAIN,33.78,0.017164,189794.0,52448.0,0.003002,0.014162,2016-10-19
2016-10-20,92309,MAIN,33.29,-0.014506,287987.0,52448.0,-0.001641,-0.012865,2016-10-20
2016-10-21,92309,MAIN,33.69,0.012016,122059.0,52448.0,-0.000113,0.012129,2016-10-21
2016-10-24,92309,MAIN,34.04,0.010389,206069.0,52448.0,0.004434,0.005955,2016-10-24
2016-10-25,92309,MAIN,34.29,0.007344,158937.0,52448.0,-0.004367,0.011711,2016-10-25
2016-10-26,92309,MAIN,34.17,-0.0035,150584.0,52448.0,-0.002777,-0.000723,2016-10-26
2016-10-27,92309,MAIN,33.88,-0.008487,183496.0,52448.0,-0.003986,-0.004501,2016-10-27
2016-10-28,92309,MAIN,34.05,0.005018,207151.0,52448.0,-0.002573,0.007591,2016-10-28
2016-10-31,92309,MAIN,33.56,-0.014391,185620.0,52448.0,0.00043,-0.014821,2016-10-31
2016-11-01,92309,MAIN,33.32,-0.007151,184125.0,52448.0,-0.006771,-0.00038,2016-11-01
2016-11-02,92309,MAIN,32.65,-0.020108,365521.0,52448.0,-0.00768,-0.012428,2016-11-02
2016-11-03,92309,MAIN,32.23,-0.012864,324170.0,52448.0,-0.00394,-0.008924,2016-11-03
2016-11-04,92309,MAIN,32.98,0.02327,262279.0,52448.0,-0.00124,0.02451,2016-11-04
2016-11-07,92309,MAIN,33.87,0.026986,306724.0,52448.0,0.020927,0.006059,2016-11-07
2016-11-08,92309,MAIN,33.99,0.003543,283388.0,52448.0,0.003884,-0.000341,2016-11-08
2016-11-09,92309,MAIN,34.21,0.006472,368731.0,52448.0,0.012048,-0.005576,2016-11-09
2016-11-10,92309,MAIN,36.0,0.052324,878891.0,52448.0,0.001979,0.050345,2016-11-10
2016-11-11,92309,MAIN,36.81,0.0225,522653.0,52448.0,0.000261,0.022239,2016-11-11
2016-11-14,92309,MAIN,36.4,-0.011138,401705.0,52448.0,0.002384,-0.013522,2016-11-14
2016-11-15,92309,MAIN,36.28,-0.003297,370465.0,52448.0,0.007902,-0.011199,2016-11-15
2016-11-16,92309,MAIN,36.09,-0.005237,354594.0,52448.0,-0.001517,-0.00372,2016-11-16
2016-11-17,92309,MAIN,36.31,0.011222,334781.0,52448.0,0.004607,0.006615,2016-11-17
2016-11-18,92309,MAIN,36.51,0.005508,306825.0,52448.0,-0.001358,0.006866,2016-11-18
2016-11-21,92309,MAIN,36.1,-0.01123,318422.0,52448.0,0.007769,-0.018999,2016-11-21
2016-11-22,92309,MAIN,35.74,-0.009972,303435.0,52448.0,0.003038,-0.01301,2016-11-22
2016-11-23,92309,MAIN,36.14,0.011192,269352.0,52448.0,0.000943,0.010249,2016-11-23
2016-11-25,92309,MAIN,36.54,0.011068,215620.0,52448.0,0.003636,0.007432,2016-11-25
2016-11-28,92309,MAIN,36.18,-0.009852,323021.0,52448.0,-0.005935,-0.003917,2016-11-28
2016-11-29,92309,MAIN,36.15,-0.000829,321792.0,52448.0,0.00096,-0.001789,2016-11-29
2016-11-30,92309,MAIN,36.42,0.007469,274052.0,53036.0,-0.001561,0.00903,2016-11-30
2016-12-01,92309,MAIN,36.56,0.003844,209226.0,53036.0,-0.004207,0.008051,2016-12-01
2016-12-02,92309,MAIN,36.07,-0.013403,341010.0,53036.0,0.000701,-0.014104,2016-12-02
2016-12-05,92309,MAIN,36.41,0.009426,233441.0,53036.0,0.007299,0.002127,2016-12-05
2016-12-06,92309,MAIN,36.37,-0.001099,278320.0,53036.0,0.004758,-0.005857,2016-12-06
2016-12-07,92309,MAIN,36.43,0.00165,215760.0,53036.0,0.012388,-0.010738,2016-12-07
2016-12-08,92309,MAIN,36.63,0.00549,342627.0,53036.0,0.003744,0.001746,2016-12-08
2016-12-09,92309,MAIN,36.56,-0.001911,393326.0,53036.0,0.003907,-0.005818,2016-12-09
2016-12-12,92309,MAIN,36.85,0.007932,527733.0,53036.0,-0.002453,0.010385,2016-12-12
2016-12-13,92309,MAIN,36.62,-0.006242,548297.0,53036.0,0.005763,-0.012005,2016-12-13
2016-12-14,92309,MAIN,36.18,-0.004506,278661.0,53036.0,-0.009619,0.005113,2016-12-14
2016-12-15,92309,MAIN,36.39,0.005804,262062.0,53036.0,0.003588,0.002216,2016-12-15
2016-12-16,92309,MAIN,36.5,0.003023,212667.0,53036.0,-0.001159,0.004182,2016-12-16
2016-12-19,92309,MAIN,36.78,0.007671,251569.0,53036.0,0.002094,0.005577,2016-12-19
2016-12-20,92309,MAIN,37.04,0.007069,340167.0,53036.0,0.00431,0.002759,2016-12-20
2016-12-21,92309,MAIN,37.25,0.00567,224862.0,53036.0,-0.002494,0.008164,2016-12-21
2016-12-22,92309,MAIN,37.28,0.000805,246094.0,53036.0,-0.002734,0.003539,2016-12-22
2016-12-23,92309,MAIN,37.36,0.002146,186254.0,53036.0,0.001844,0.000302,2016-12-23
2016-12-27,92309,MAIN,37.34,-0.000535,337054.0,53036.0,0.002518,-0.003053,2016-12-27
2016-12-28,92309,MAIN,36.73,-0.011382,225266.0,53036.0,-0.007978,-0.003404,2016-12-28
2016-12-29,92309,MAIN,36.82,0.00245,225435.0,53036.0,0.000587,0.001863,2016-12-29
2016-12-30,92309,MAIN,36.77,-0.001358,200264.0,53036.0,-0.004036,0.002678,2016-12-30
2017-01-03,92309,MAIN,36.74,-0.000816,415457.0,53036.0,0.008205,-0.009021,2017-01-03
2017-01-04,92309,MAIN,37.0,0.007077,560931.0,53036.0,0.008618,-0.001541,2017-01-04
2017-01-05,92309,MAIN,36.93,-0.001892,338361.0,53036.0,-0.000945,-0.000947,2017-01-05
2017-01-06,92309,MAIN,36.83,-0.002708,217707.0,53036.0,0.00231,-0.005018,2017-01-06
2017-01-09,92309,MAIN,36.39,-0.011947,347260.0,53036.0,-0.003925,-0.008022,2017-01-09
2017-01-10,92309,MAIN,36.5,0.003023,256193.0,53036.0,0.001311,0.001712,2017-01-10
2017-01-11,92309,MAIN,36.71,0.005753,314998.0,53036.0,0.003227,0.002526,2017-01-11
2017-01-12,92309,MAIN,36.93,0.005993,279350.0,53036.0,-0.002536,0.008529,2017-01-12
2017-01-13,92309,MAIN,36.87,-0.001625,261830.0,53036.0,0.002819,-0.004444,2017-01-13
2017-01-17,92309,MAIN,36.94,0.001899,578350.0,53036.0,-0.003693,0.005592,2017-01-17
2017-01-18,92309,MAIN,36.85,0.002572,218661.0,53036.0,0.001415,0.001157,2017-01-18
2017-01-19,92309,MAIN,36.76,-0.002442,267504.0,53036.0,-0.003889,0.001447,2017-01-19
2017-01-20,92309,MAIN,36.75,-0.000272,293697.0,53036.0,0.003625,-0.003897,2017-01-20
2017-01-23,92309,MAIN,36.47,-0.007619,341086.0,53036.0,-0.001921,-0.005698,2017-01-23
2017-01-24,92309,MAIN,36.32,-0.004113,387914.0,53036.0,0.008375,-0.012488,2017-01-24
2017-01-25,92309,MAIN,36.25,-0.001927,329287.0,53036.0,0.008078,-0.010005,2017-01-25
2017-01-26,92309,MAIN,35.99,-0.007172,347269.0,53036.0,-0.00115,-0.006022,2017-01-26
2017-01-27,92309,MAIN,35.88,-0.003056,386287.0,53036.0,-0.001599,-0.001457,2017-01-27
2017-01-30,92309,MAIN,35.67,-0.005853,482896.0,53036.0,-0.007057,0.001204,2017-01-30
2017-01-31,92309,MAIN,35.39,-0.00785,325538.0,53036.0,0.000839,-0.008689,2017-01-31
2017-02-01,92309,MAIN,36.11,0.020345,386225.0,53036.0,0.000282,0.020063,2017-02-01
2017-02-02,92309,MAIN,36.21,0.002769,223293.0,53036.0,0.000599,0.00217,2017-02-02
2017-02-03,92309,MAIN,36.49,0.007733,380236.0,53036.0,0.007801,-6.8e-05,2017-02-03
2017-02-06,92309,MAIN,36.73,0.006577,236076.0,53036.0,-0.002713,0.00929,2017-02-06
2017-02-07,92309,MAIN,36.66,-0.001906,197034.0,53036.0,-0.000541,-0.001365,2017-02-07
2017-02-08,92309,MAIN,36.75,0.002455,197644.0,53036.0,0.001224,0.001231,2017-02-08
2017-02-09,92309,MAIN,36.7,-0.001361,319835.0,53036.0,0.00649,-0.007851,2017-02-09
2017-02-10,92309,MAIN,36.91,0.005722,290003.0,53036.0,0.004103,0.001619,2017-02-10
2017-02-13,92309,MAIN,37.05,0.003793,206009.0,53036.0,0.004652,-0.000859,2017-02-13
2017-02-14,92309,MAIN,37.29,0.006478,215334.0,53036.0,0.003882,0.002596,2017-02-14
2017-02-15,92309,MAIN,37.43,0.003754,220426.0,53036.0,0.004785,-0.001031,2017-02-15
2017-02-16,92309,MAIN,37.38,-0.001336,287179.0,53036.0,-0.001251,-8.5e-05,2017-02-16
2017-02-17,92309,MAIN,37.26,0.001739,222939.0,53036.0,0.0019,-0.000161,2017-02-17
2017-02-21,92309,MAIN,37.47,0.005636,185563.0,53036.0,0.005811,-0.000175,2017-02-21
2017-02-22,92309,MAIN,37.42,-0.001334,176374.0,53036.0,-0.001741,0.000407,2017-02-22
2017-02-23,92309,MAIN,37.43,0.000267,189557.0,53036.0,-0.000909,0.001176,2017-02-23
2017-02-24,92309,MAIN,37.48,0.001336,230992.0,53036.0,0.00045,0.000886,2017-02-24
2017-02-27,92309,MAIN,37.02,-0.012273,345779.0,53036.0,0.001995,-0.014268,2017-02-27
2017-02-28,92309,MAIN,36.99,-0.00081,319131.0,55275.0,-0.004647,0.003837,2017-02-28
2017-03-01,92309,MAIN,36.87,-0.003244,320219.0,55275.0,0.013366,-0.01661,2017-03-01
2017-03-02,92309,MAIN,36.92,0.001356,256446.0,55275.0,-0.006862,0.008218,2017-03-02
2017-03-03,92309,MAIN,37.13,0.005688,214271.0,55275.0,0.000944,0.004744,2017-03-03
2017-03-06,92309,MAIN,37.0,-0.003501,164197.0,55275.0,-0.003808,0.000307,2017-03-06
2017-03-07,92309,MAIN,36.99,-0.00027,178983.0,55275.0,-0.003455,0.003185,2017-03-07
2017-03-08,92309,MAIN,36.83,-0.004325,224169.0,55275.0,-0.003233,-0.001092,2017-03-08
2017-03-09,92309,MAIN,36.62,-0.005702,188659.0,55275.0,-0.000246,-0.005456,2017-03-09
2017-03-10,92309,MAIN,36.96,0.009285,187867.0,55275.0,0.003446,0.005839,2017-03-10
2017-03-13,92309,MAIN,37.15,0.005141,223779.0,55275.0,0.001665,0.003476,2017-03-13
2017-03-14,92309,MAIN,37.11,-0.001077,168219.0,55275.0,-0.00418,0.003103,2017-03-14
2017-03-15,92309,MAIN,37.57,0.012396,236041.0,55275.0,0.010125,0.002271,2017-03-15
2017-03-16,92309,MAIN,37.33,-0.006388,551280.0,55275.0,-0.000614,-0.005774,2017-03-16
2017-03-17,92309,MAIN,37.72,0.015403,349319.0,55275.0,-0.000812,0.016215,2017-03-17
2017-03-20,92309,MAIN,37.62,-0.002651,178286.0,55275.0,-0.002332,-0.000319,2017-03-20
2017-03-21,92309,MAIN,37.08,-0.014354,252022.0,55275.0,-0.013602,-0.000752,2017-03-21
2017-03-22,92309,MAIN,36.88,-0.005394,238762.0,55275.0,0.001795,-0.007189,2017-03-22
2017-03-23,92309,MAIN,36.96,0.002169,186812.0,55275.0,0.000156,0.002013,2017-03-23
2017-03-24,92309,MAIN,37.2,0.006494,168574.0,55275.0,-0.000317,0.006811,2017-03-24
2017-03-27,92309,MAIN,37.34,0.003763,194671.0,55275.0,-0.000361,0.004124,2017-03-27
2017-03-28,92309,MAIN,37.73,0.010445,281332.0,55275.0,0.006893,0.003552,2017-03-28
2017-03-29,92309,MAIN,37.85,0.00318,220951.0,55275.0,0.002268,0.000912,2017-03-29
2017-03-30,92309,MAIN,38.26,0.010832,213878.0,55275.0,0.002599,0.008233,2017-03-30
2017-03-31,92309,MAIN,38.27,0.000261,377932.0,55275.0,-0.001095,0.001356,2017-03-31
2017-04-03,92309,MAIN,38.4,0.003397,259000.0,55275.0,-0.002624,0.006021,2017-04-03
2017-04-04,92309,MAIN,38.39,-0.00026,281498.0,55275.0,0.000621,-0.000881,2017-04-04
2017-04-05,92309,MAIN,38.08,-0.008075,285222.0,55275.0,-0.004134,-0.003941,2017-04-05
2017-04-06,92309,MAIN,38.24,0.004202,258356.0,55275.0,0.003506,0.000696,2017-04-06
2017-04-07,92309,MAIN,38.34,0.002615,207851.0,55275.0,-0.000717,0.003332,2017-04-07
2017-04-10,92309,MAIN,38.44,0.002608,245798.0,55275.0,0.001468,0.00114,2017-04-10
2017-04-11,92309,MAIN,38.69,0.006504,212276.0,55275.0,-0.000127,0.006631,2017-04-11
2017-04-12,92309,MAIN,38.72,0.000775,278204.0,55275.0,-0.004575,0.00535,2017-04-12
2017-04-13,92309,MAIN,38.54,-0.004649,293672.0,55275.0,-0.007191,0.002542,2017-04-13
2017-04-17,92309,MAIN,39.0,0.011936,271632.0,55275.0,0.008654,0.003282,2017-04-17
2017-04-18,92309,MAIN,38.84,0.000641,259823.0,55275.0,-0.002508,0.003149,2017-04-18
2017-04-19,92309,MAIN,38.84,0.0,128428.0,55275.0,-0.001333,0.001333,2017-04-19
2017-04-20,92309,MAIN,39.13,0.007467,174465.0,55275.0,0.007669,-0.000202,2017-04-20
2017-04-21,92309,MAIN,39.5,0.009456,258728.0,55275.0,-0.002843,0.012299,2017-04-21
2017-04-24,92309,MAIN,39.56,0.001519,187654.0,55275.0,0.010754,-0.009235,2017-04-24
2017-04-25,92309,MAIN,39.8,0.006067,195175.0,55275.0,0.00596,0.000107,2017-04-25
2017-04-26,92309,MAIN,39.92,0.003015,204202.0,55275.0,-0.000105,0.00312,2017-04-26
2017-04-27,92309,MAIN,40.39,0.011774,231320.0,55275.0,-4e-05,0.011814,2017-04-27
2017-04-28,92309,MAIN,40.04,-0.008665,469458.0,55275.0,-0.002611,-0.006054,2017-04-28
2017-05-01,92309,MAIN,40.13,0.002248,224668.0,55275.0,0.002001,0.000247,2017-05-01
2017-05-02,92309,MAIN,40.36,0.005731,207603.0,55275.0,0.000255,0.005476,2017-05-02
2017-05-03,92309,MAIN,39.99,-0.009167,407806.0,55275.0,-0.002573,-0.006594,2017-05-03
2017-05-04,92309,MAIN,39.35,-0.016004,472397.0,55275.0,-0.000777,-0.015227,2017-05-04
2017-05-05,92309,MAIN,40.28,0.023634,325128.0,55275.0,0.005792,0.017842,2017-05-05
2017-05-08,92309,MAIN,40.01,-0.006703,303004.0,55275.0,-0.00082,-0.005883,2017-05-08
2017-05-09,92309,MAIN,39.89,-0.002999,203317.0,55275.0,-0.000984,-0.002015,2017-05-09
2017-05-10,92309,MAIN,37.8,-0.052394,1471451.0,55275.0,0.0026,-0.054994,2017-05-10
2017-05-11,92309,MAIN,38.2,0.010582,398293.0,55275.0,-0.002715,0.013297,2017-05-11
2017-05-12,92309,MAIN,38.4,0.005236,254857.0,55275.0,-0.001539,0.006775,2017-05-12
2017-05-15,92309,MAIN,38.49,0.002344,454990.0,55275.0,0.005603,-0.003259,2017-05-15
2017-05-16,92309,MAIN,38.43,-0.001559,322421.0,55275.0,-0.000384,-0.001175,2017-05-16
2017-05-17,92309,MAIN,38.14,-0.002732,370780.0,55275.0,-0.018102,0.01537,2017-05-17
2017-05-18,92309,MAIN,38.08,-0.001573,233636.0,55275.0,0.003369,-0.004942,2017-05-18
2017-05-19,92309,MAIN,38.17,0.002363,289654.0,55275.0,0.007577,-0.005214,2017-05-19
2017-05-22,92309,MAIN,38.27,0.00262,237286.0,55275.0,0.005394,-0.002774,2017-05-22
2017-05-23,92309,MAIN,38.52,0.006533,168365.0,55275.0,0.001526,0.005007,2017-05-23
2017-05-24,92309,MAIN,38.63,0.002856,136007.0,55275.0,0.002402,0.000454,2017-05-24
2017-05-25,92309,MAIN,38.51,-0.003106,198536.0,55275.0,0.003248,-0.006354,2017-05-25
2017-05-26,92309,MAIN,38.52,0.00026,255581.0,55275.0,0.00031,-5e-05,2017-05-26
2017-05-30,92309,MAIN,38.4,-0.003115,178654.0,55275.0,-0.002267,-0.000848,2017-05-30
2017-05-31,92309,MAIN,38.12,-0.007292,292025.0,55923.0,-0.000326,-0.006966,2017-05-31
2017-06-01,92309,MAIN,38.71,0.015477,176859.0,55923.0,0.009052,0.006425,2017-06-01
2017-06-02,92309,MAIN,38.52,-0.004908,210998.0,55923.0,0.003486,-0.008394,2017-06-02
2017-06-05,92309,MAIN,38.55,0.000779,219666.0,55923.0,-0.001819,0.002598,2017-06-05
2017-06-06,92309,MAIN,38.34,-0.005447,294491.0,55923.0,-0.00215,-0.003297,2017-06-06
2017-06-07,92309,MAIN,38.1,-0.00626,175004.0,55923.0,0.000725,-0.006985,2017-06-07
2017-06-08,92309,MAIN,38.2,0.002625,128427.0,55923.0,0.001597,0.001028,2017-06-08
2017-06-09,92309,MAIN,38.6,0.010471,263720.0,55923.0,-0.000547,0.011018,2017-06-09
2017-06-12,92309,MAIN,39.22,0.016062,284561.0,55923.0,-0.000866,0.016928,2017-06-12
2017-06-13,92309,MAIN,38.97,-0.006374,259237.0,55923.0,0.005328,-0.011702,2017-06-13
2017-06-14,92309,MAIN,39.08,0.002823,223876.0,55923.0,-0.002289,0.005112,2017-06-14
2017-06-15,92309,MAIN,38.83,0.00064,164423.0,55923.0,-0.002973,0.003613,2017-06-15
2017-06-16,92309,MAIN,38.99,0.004121,217236.0,55923.0,0.000543,0.003578,2017-06-16
2017-06-19,92309,MAIN,38.72,-0.006925,314389.0,55923.0,0.007639,-0.014564,2017-06-19
2017-06-20,92309,MAIN,38.37,-0.009039,223774.0,55923.0,-0.007515,-0.001524,2017-06-20
2017-06-21,92309,MAIN,38.49,0.003128,159399.0,55923.0,-0.000752,0.00388,2017-06-21
2017-06-22,92309,MAIN,38.46,-0.000779,120100.0,55923.0,0.000802,-0.001581,2017-06-22
2017-06-23,92309,MAIN,38.85,0.01014,151912.0,55923.0,0.002916,0.007224,2017-06-23
2017-06-26,92309,MAIN,38.93,0.002059,192338.0,55923.0,0.00094,0.001119,2017-06-26
2017-06-27,92309,MAIN,38.84,-0.002312,224576.0,55923.0,-0.007476,0.005164,2017-06-27
2017-06-28,92309,MAIN,38.66,0.000129,237587.0,55923.0,0.010009,-0.00988,2017-06-28
2017-06-29,92309,MAIN,38.8,0.003621,231232.0,55923.0,-0.008117,0.011738,2017-06-29
2017-06-30,92309,MAIN,38.46,-0.008763,253392.0,55923.0,0.001446,-0.010209,2017-06-30
2017-07-03,92309,MAIN,38.13,-0.00858,165195.0,55923.0,0.003039,-0.011619,2017-07-03
2017-07-05,92309,MAIN,38.31,0.004721,209679.0,55923.0,0.000131,0.00459,2017-07-05
2017-07-06,92309,MAIN,38.31,0.0,157890.0,55923.0,-0.009231,0.009231,2017-07-06
2017-07-07,92309,MAIN,38.39,0.002088,110569.0,55923.0,0.006444,-0.004356,2017-07-07
2017-07-10,92309,MAIN,38.43,0.001042,162474.0,55923.0,0.000501,0.000541,2017-07-10
